Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
21298000,VNGH80191376702,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu cục Thị Trấn Liên Hương-Tuy Phong-Bình Thuận
21298000,GYHVDTY9,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục Thị Trấn Liên Hương-Tuy Phong-Bình Thuận
21298000,GYHVPLTD,Luân chuyển trả,OTHER,Đã đóng kiện,12_24,Bưu cục Thị Trấn Liên Hương-Tuy Phong-Bình Thuận
20316000,VNGH80456656904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80456256904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
2399,GYHKKAE7,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20673000,GYHB78AG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20673000,GYH6XU46,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20499000,GYHPYU46_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20673000,GYHBFTCD,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20499000,GYHKDHHC,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20499000,GYHPQL9T_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20499000,VNGH80861406605,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
2399,VNGH80119516904,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20499000,GYHB76EG,Luân chuyển trả,SHOPEE,Chưa đóng kiện,36_48,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
2399,VNGH80780286903,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20499000,GYHPG9BQ,Luân chuyển trả,OTHER,Chưa đóng kiện,36_48,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
2399,GYH487G7,Luân chuyển giao,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20499000,GYH6AMUK,Luân chuyển trả,SHOPEE,Không cần đóng kiện,36_48,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
2357,GYHPDTAF,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
20499000,GYHPFEBK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,36_48,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
2399,GYH48FMU,Luân chuyển giao,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20499000,GYHPKNC9,Luân chuyển trả,SHOPEE,Chưa đóng kiện,36_48,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
2357,GYH3LUNR,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH3UK8X,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH3MY8W,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYHPEVEE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH3LU6D,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYHGYT88,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH984NA,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH497CA_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYHB68DL_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH3TVTC,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH4XCQT,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYHKFANX,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYTPFP3H,Luân chuyển trả,OTHER,Không cần đóng kiện,24_36,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYTBQ4PL,Luân chuyển trả,OTHER,Không cần đóng kiện,24_36,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYTBDW74,Luân chuyển trả,OTHER,Không cần đóng kiện,24_36,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYTBDX38,Luân chuyển trả,OTHER,Không cần đóng kiện,24_36,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
2357,GYH4NK39,Luân chuyển giao,SHOPEE,Không cần đóng kiện,36_48,Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận
20316000,VNGH80458006904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80456056904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80431986904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80456006904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20673000,GYHU3UAQ,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
2399,VNGH80102526903,Luân chuyển giao,TTS,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20673000,GYH6MP86,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
21298000,GYHVW6HR,Luân chuyển trả,OTHER,Đã đóng kiện,12_24,Bưu cục Thị Trấn Liên Hương-Tuy Phong-Bình Thuận
2399,GYH3MMYQ,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH3MMXW,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH3MMYY,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH3MMHY,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH4LYXP,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH3MMX6,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH3B967,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH673P6,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHK3YWL,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHK38HQ,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVGY7X,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVMC63,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHNF4HH,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHDMGRM,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHP76U9,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHPUL7V,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHK6MK8,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHK6MKA,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHK6MKM,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20673000,GYHN6GGD,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20673000,GYHBGQCT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20673000,GYHBAMF8,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20673000,GYHB4XGR,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20670000,GYH4HY86,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20673000,GYHN4M9M,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20670000,GYH4PWTL,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20673000,GYHBBKFD,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20670000,GYH4PXEQ,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20673000,GYHPC8TM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20670000,GYHB3T8M_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20670000,GYH4PDTF,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20670000,GYH4PBKX,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20670000,GYHK4LYN,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20269000,GYHGMFTC,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
20673000,GYHNY9R3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20269000,GYHURW9Q,Luân chuyển trả,SHOPEE,Không cần đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
20269000,GYHCNUB6,Luân chuyển trả,SHOPEE,Chưa đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
20942000,GYHUC9F4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20269000,VNGH80159376602,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
21364000,GYHWCUTA,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYHK37QD,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYHK39YU,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYHNNENB,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYHCQ3TQ,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYH9KGFQ,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYH9MNED,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,VNGH80786006706,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,VNGH80274936702,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,VNGH80897026609,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,VNGH80746966605,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,VNGH80403486607,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21331000,GYHKMDTY,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21364000,VNGH80049196604,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYHG3DMW,Luân chuyển trả,OTHER,Đã đóng kiện,12_24,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21364000,GYHGKDC3,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21331000,VNGH80599146807,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,VNGH80899576809,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHBCK6N,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHBUKBQ,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYH3QCUR,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHPA4W4,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHFVFXW,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
20673000,VNGH80191876607,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
20673000,GYH6TFPA,Luân chuyển trả,SHOPEE,Không cần đóng kiện,36_48,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông
21331000,GYHCMGLD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYH9AK7H,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
20942000,GYHU4VLP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHCF9HU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHCAUAM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHC89TY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHCR6KA,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYH9NECE,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYH9KBTV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHVKWVP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,VNGH80669086903,Luân chuyển giao,TTS,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,VNGH80924706607,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21331000,GYH9YCUA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYH6QNKN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,VNGH80928056704,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,VNGH80868546705,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,VNGH80785026609,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,VNGH80914616605,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHCCP43,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHD9FDA,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHVRM9F,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHP3CTB,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHBVPXK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYH9LHWU,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHDFVV8,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHPPV9A,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHNEGXL,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHB4BL4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYHBC8AA_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYH3664L,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21364000,GYHCGC8U,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21331000,GYH4LTYU,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21364000,GYH9PRBF,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21331000,GYH4UNH6,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GHNMP0032307758VNA,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GYH3HGDN,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21331000,GHNMP0032307885VNA,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
20269000,VNGH80420266509,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
20269000,VNGH80899436507,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
21320000,VNGH80738616904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
20942000,VNGH80100716609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21364000,GYHV43LX,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21294000,GYHFNDBT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục Đinh Văn-Lâm Hà-Lâm Đồng
21290000,GYHBC43F,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21126000,GYHKNE89,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21046000,GYHPXTEB,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 36 Bà Triệu-Vạn Ninh-Khánh Hoà
20785000,VNGH80507746902,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
20499000,GYHNBV9P,Luân chuyển trả,OTHER,Chưa đóng kiện,36_48,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20316000,VNGH80425986904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
1896,VNGH80002816609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Đạ Huoai-Lâm Đồng
2399,GYHK3A4T,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20670000,GYH48EBN,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng
20849000,GYH3QF36,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục QL20 Ninh Hòa-Đức Trọng-Lâm Đồng
21067000,VNGH80707046904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Số 7 Lê Thánh Tôn-LaGi-Bình Thuận
21331000,GHNMP0032308131VNA,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Dầu Sơn-Cam Lâm-Khánh Hoà
21377000,GYHWN49G,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
20269000,VNGH80563246410,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông
21364000,GYHVX6TL,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông
21294000,GYH44R4F,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu cục Đinh Văn-Lâm Hà-Lâm Đồng
21290000,GYHPWTDP,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21126000,GYH437AG,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21046000,GYHBGNU6,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 36 Bà Triệu-Vạn Ninh-Khánh Hoà
21320000,VNGH80469396903,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
21396000,GYHW7VUQ,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Phú Tài-Phan Thiết-Bình Thuận
21396000,GYHW7RYE,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Phú Tài-Phan Thiết-Bình Thuận
21396000,VNGH80299246901,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Phú Tài-Phan Thiết-Bình Thuận
